    0.361664     -19.1303
    0.361664     -19.1303
    0.368631     -19.1258
    0.375598     -19.1123
    0.382565     -19.0909
    0.389533     -19.0602
      0.3965     -19.0212
    0.403467     -18.9748
    0.410435     -18.9208
    0.417402     -18.8601
    0.424369     -18.7919
    0.431336     -18.7202
    0.438304     -18.6439
    0.445271     -18.5637
    0.452238     -18.4814
    0.459205     -18.3976
    0.466173     -18.3137
     0.47314     -18.2308
    0.480107     -18.1519
    0.487075     -18.0837
    0.494042     -18.0504
    0.494042     -18.0504
    0.503895     -18.1088
    0.513748     -18.2087
    0.523601     -18.3134
    0.533455     -18.4135
    0.543308     -18.5075
    0.553161     -18.5903
    0.563014     -18.6617
    0.572867     -18.7211
    0.582721     -18.7677
    0.592574     -18.8045
    0.602427     -18.8296
     0.61228     -18.8468
    0.622133     -18.8566
    0.631987     -18.8617
     0.64184     -18.8637
    0.651693     -18.8634
    0.661546     -18.8624
    0.671399     -18.8613
    0.681253     -18.8609

           0     -17.3003
   0.0120677     -17.3082
   0.0241353     -17.3303
    0.036203     -17.3653
   0.0482706     -17.4055
   0.0603383     -17.4507
    0.072406     -17.4939
   0.0844736     -17.5335
   0.0965413     -17.5676
    0.108609     -17.5947
    0.120677     -17.6146
    0.132744     -17.6264
    0.144812     -17.6323
     0.15688     -17.6307
    0.168947     -17.6246
    0.181015     -17.6151
    0.193083      -17.605
     0.20515     -17.5955
    0.217218     -17.5892
    0.229286      -17.587
    0.229286      -17.587
    0.236253     -17.5889
     0.24322      -17.594
    0.250187     -17.6012
    0.257155     -17.6085
    0.264122     -17.6141
    0.271089     -17.6154
    0.278056      -17.611
    0.285024     -17.6001
    0.291991     -17.5824
    0.298958     -17.5586
    0.305926     -17.5514
    0.312893     -17.5469
     0.31986     -17.5417
    0.326827     -17.5388
    0.333795     -17.5355
    0.340762     -17.5343
    0.347729     -17.5324
    0.354696     -17.5317
    0.361664     -17.5313
    0.361664     -17.5313
    0.368631     -17.5306
    0.375598     -17.5279
    0.382565     -17.5242
    0.389533      -17.521
      0.3965     -17.5175
    0.403467     -17.5154
    0.410435     -17.5263
    0.417402     -17.5704
    0.424369     -17.6151
    0.431336     -17.6599
    0.438304     -17.7031
    0.445271     -17.7428
    0.452238     -17.7811
    0.459205     -17.8137
    0.466173     -17.8413
     0.47314     -17.8631
    0.480107     -17.8789
    0.487075     -17.8888
    0.494042     -17.8925
    0.494042     -17.8925
    0.503895     -17.8896
    0.513748     -17.8843
    0.523601     -17.8761
    0.533455     -17.8649
    0.543308      -17.851
    0.553161     -17.8339
    0.563014     -17.8142
    0.572867     -17.7923
    0.582721     -17.7685
    0.592574     -17.7461
    0.602427     -17.7198
     0.61228     -17.6951
    0.622133     -17.6702
    0.631987     -17.6468
     0.64184     -17.6271
    0.651693     -17.6101
    0.661546     -17.5975
    0.671399     -17.5896
    0.681253      -17.587

           0     -17.3003
   0.0120677     -17.3082
   0.0241353     -17.3303
    0.036203     -17.3653
   0.0482706     -17.4055
   0.0603383     -17.4507
    0.072406     -17.4939
   0.0844736     -17.5335
   0.0965413     -17.5676
    0.108609     -17.5947
    0.120677     -17.6146
    0.132744     -17.6264
    0.144812     -17.6323
     0.15688     -17.6307
    0.168947     -17.6246
    0.181015     -17.6151
    0.193083      -17.605
     0.20515     -17.5955
    0.217218     -17.5892
    0.229286      -17.587
    0.229286      -17.587
    0.236253     -17.5866
     0.24322     -17.5854
    0.250187     -17.5835
    0.257155     -17.5809
    0.264122     -17.5776
    0.271089     -17.5737
    0.278056     -17.5696
    0.285024     -17.5651
    0.291991     -17.5609
    0.298958     -17.5562
    0.305926     -17.5288
    0.312893     -17.4976
     0.31986     -17.4645
    0.326827     -17.4327
    0.333795      -17.403
    0.340762      -17.378
    0.347729     -17.3574
    0.354696     -17.3457
    0.361664     -17.3417
    0.361664     -17.3417
    0.368631     -17.3461
    0.375598     -17.3588
    0.382565     -17.3809
    0.389533     -17.4095
      0.3965     -17.4437
    0.403467     -17.4837
    0.410435     -17.5152
    0.417402     -17.5176
    0.424369     -17.5243
    0.431336     -17.5354
    0.438304     -17.5535
    0.445271      -17.578
    0.452238       -17.61
    0.459205     -17.6494
    0.466173     -17.6959
     0.47314     -17.7488
    0.480107     -17.8064
    0.487075     -17.8617
    0.494042     -17.8925
    0.494042     -17.8925
    0.503895     -17.8354
    0.513748     -17.7465
    0.523601     -17.6631
    0.533455     -17.5922
    0.543308     -17.5379
    0.553161     -17.5015
    0.563014     -17.4823
    0.572867     -17.4781
    0.582721     -17.4856
    0.592574     -17.5016
    0.602427     -17.5214
     0.61228     -17.5429
    0.622133     -17.5601
    0.631987     -17.5742
     0.64184     -17.5829
    0.651693     -17.5866
    0.661546     -17.5877
    0.671399     -17.5873
    0.681253      -17.587

           0     -15.8007
   0.0120677     -15.7893
   0.0241353     -15.7564
    0.036203     -15.7063
   0.0482706     -15.6441
   0.0603383     -15.5763
    0.072406     -15.5079
   0.0844736     -15.4439
   0.0965413     -15.3885
    0.108609     -15.3443
    0.120677     -15.3133
    0.132744     -15.2959
    0.144812     -15.2918
     0.15688     -15.2986
    0.168947     -15.3139
    0.181015     -15.3339
    0.193083      -15.355
     0.20515     -15.3732
    0.217218     -15.3856
    0.229286     -15.3899
    0.229286     -15.3899
    0.236253     -15.3894
     0.24322     -15.3878
    0.250187     -15.3851
    0.257155     -15.3815
    0.264122      -15.377
    0.271089     -15.3718
    0.278056      -15.366
    0.285024     -15.3597
    0.291991      -15.353
    0.298958     -15.3463
    0.305926     -15.3396
    0.312893     -15.3332
     0.31986     -15.3273
    0.326827      -15.322
    0.333795     -15.3172
    0.340762     -15.3135
    0.347729     -15.3107
    0.354696      -15.309
    0.361664     -15.3084
    0.361664     -15.3084
    0.368631     -15.3078
    0.375598     -15.3058
    0.382565     -15.3028
    0.389533     -15.2985
      0.3965     -15.2931
    0.403467     -15.2869
    0.410435       -15.28
    0.417402     -15.2725
    0.424369     -15.2646
    0.431336     -15.2566
    0.438304     -15.2487
    0.445271     -15.2411
    0.452238     -15.2342
    0.459205     -15.2278
    0.466173     -15.2223
     0.47314     -15.2179
    0.480107     -15.2146
    0.487075     -15.2127
    0.494042     -15.2121
    0.494042     -15.2121
    0.503895     -15.2134
    0.513748     -15.2172
    0.523601     -15.2237
    0.533455     -15.2324
    0.543308     -15.2432
    0.553161     -15.2556
    0.563014     -15.2691
    0.572867     -15.2835
    0.582721     -15.2982
    0.592574     -15.3131
    0.602427     -15.3273
     0.61228     -15.3407
    0.622133      -15.353
    0.631987     -15.3638
     0.64184      -15.373
    0.651693     -15.3803
    0.661546     -15.3856
    0.671399     -15.3888
    0.681253     -15.3899

           0     -15.8007
   0.0120677     -15.7893
   0.0241353     -15.7564
    0.036203     -15.7063
   0.0482706     -15.6441
   0.0603383     -15.5763
    0.072406     -15.5079
   0.0844736     -15.4439
   0.0965413     -15.3885
    0.108609     -15.3443
